,0
ZFYVE9,1
RNF112,1
CCDC184,1
NTNG1,1
UBE2E2,1
PRKAG3,1
TRIM62,1
TRMT12,1
STRAP,1
REP15,1
ASMT,1
MBP,1
POPDC2,1
RANBP3,1
TSHB,1
MAP4K4,1
ATOH7,1
TSPO2,1
PNRC1,1
TSSK3,1
PNMA3,1
NGRN,1
PLET1,1
NDUFAF5,1
RPL7L1,1
PSPC1,1
MTX3,1
ANKRD55,1
HIST1H1C,1
SYCE1,1
UBL5,1
SCOC,1
PDXP///SH3BP1,1
ACOT7,1
BHMT2,1
TMX2,1
RCVRN,1
LDB3,1
CHST14,1
CLDN16,1
CSNK2A1,1
TFAP2A,1
TLL1,1
TLR5,1
LCLAT1,1
PLXNA3,1
C14orf132,1
TSPAN5,1
GLT8D2,1
MINOS1-NBL1///NBL1,1
TMEM150A,1
KIAA0391///PSMA6,1
RAB36,1
BGLAP,1
SLC9A1,1
PTH2,1
PNOC,1
LHCGR,1
KTI12,1
ATP2B1,1
ZCCHC17,1
SDHAF4,1
HENMT1,1
APOA2,1
ARID1B,1
FTL,1
IL12RB2,1
ASB6,1
EHD2,1
ZNF43,1
LINC00290,1
WDR54,1
ASGR1,1
IRGQ,1
EFNA4,1
TNFRSF21,1
ZNF711,1
G6PC,1
GAST,1
B9D2,1
E2F7,1
BARHL1,1
DOPEY2,1
DZIP1,1
C2orf71,1
DYNLRB2,1
DYDC2,1
DUOXA2,1
INO80B,1
DRAXIN,1
DOK2,1
ZNF532,1
ENTPD6,1
BEX4,1
FGF11,1
ADTRP,1
ZNF609,1
AGR3,1
LINC01420,1
FAM227B,1
FAM209B,1
AGRP,1
LOC100507547///PRRT1,1
LOC101060604///SMG1P3///SLC7A5P2///SLC7A5P1,1
AKAP3,1
ZNF664-FAM101A,1
FAM101A,1
ALX3,1
ANGPT4,1
IGHV7-81,1
AGT,1
FBXW4,1
HECW1,1
FBXL16,1
AP5S1,1
ESPN,1
KCNIP4,1
ERCC2,1
NAV3,1
EQTN,1
APBA2,1
APC2,1
EPHB2,1
EPHA1,1
TUSC5,1
DOCK4,1
AGAP2,1
CHRM4,1
CDRT4,1
GPR158,1
DDI1,1
LOC100506731,1
DCXR,1
COX1,1
TRPT1,1
CFC1B,1
TMEM151B,1
CTXN3,1
UBE2N,1
DCC,1
CFC1,1
MFSD2B///FKBP1B,1
CHRNA7,1
SLC25A40,1
CMKLR1,1
MAPK9,1
METTL9,1
CPA5,1
BHLHB9,1
CYP24A1,1
RAP2B///RAP2A,1
RGS14,1
GRID2IP,1
XPNPEP1,1
PCP4L1,1
GRIP2,1
CTF1,1
GRK1,1
NF1P9///NF1,1
CLVS1,1
FAM179A,1
CATSPER1,1
LOC101060604///SMG1P3///SLC7A5P1,1
ERICH3,1
NUP188,1
CAPRIN1,1
SELV,1
GBX2,1
OCRL,1
HTRA2,1
TTC25,1
PHLDA2,1
LARP4B,1
CFAP20,1
TSFM,1
CACNB1,1
NDUFC2-KCTD14///NDUFC2,1
TMEM55A,1
DDX25,1
ZNF516,1
CACNG6,1
BEX5,1
GC,1
WDR86,1
BRCA2,1
SRSF12,1
ZNF33A,1
DEFB119,1
PTPRN,1
CAPRIN2,1
GP2,1
CNOT7,1
ZPBP,1
PRKDC,1
TMEM223,1
FAM20B,1
CMA1,1
CORIN,1
RRP15,1
KBTBD13,1
ABCA8,1
KATNAL2,1
HSPA14,1
ITK,1
MPPED2,1
IQCH,1
ACTN2,1
INO80,1
MRFAP1L1,1
IL36A,1
MIGA1,1
EPHB6,1
IGLL1,1
IGLL5,1
YJEFN3,1
IGF2BP1,1
MIR600///MIR600HG,1
GCM2,1
HSPA1L,1
A1CF,1
NOL6,1
IGFBPL1,1
ITGA8,1
HYAL4,1
HTR3A,1
NOTCH1,1
KCNIP1,1
DPYSL5,1
PARP2,1
LINC01102,1
ALOX12B,1
KSR2,1
FPGT-TNNI3K///TNNI3K,1
TTC33,1
KRTCAP3,1
KRT72,1
PNMA2,1
KRT5,1
KPRP,1
ALG13,1
ARMC2-AS1///ATP5J2,1
DISP2,1
DLL4,1
KLRG2,1
KLK13,1
PPFIA2,1
KLHL32,1
DOHH,1
LOC101930006///FRMPD2B///FRMPD2,1
KLHL1,1
CNOT9,1
KLHDC1,1
CCL22,1
CRTC3,1
SYT13,1
KL,1
HPRT1,1
KIF24,1
ST8SIA3,1
HSF5,1
HS3ST3B1,1
COL26A1,1
FGF7P3///FGF7P6///FGF7,1
PJA1,1
PPM1E,1
DDX50,1
GNAQ,1
KCNG3,1
KCNC4,1
GCN1L1,1
THOC7,1
RWDD2B,1
COX7B,1
C17orf51,1
FAM208B,1
MRPL15,1
FBXL2,1
LINC00621,1
LAMB3,1
TEAD3,1
TGIF2,1
GABRA6,1
MIR3656///TRAPPC4,1
FOXD2,1
C11orf1,1
FHL5,1
TPM4,1
NMU,1
C1orf204,1
FGF4,1
FBXO43,1
PDAP1,1
GGN,1
HOXB13,1
GJA3,1
IYD,1
SMIM17,1
MTMR9LP,1
ZNF852,1
HELLS,1
LOC157503///XKR4,1
LRRC23,1
TNNC2,1
ANKRD54,1
HAND1,1
GTF2E2,1
DEPDC5,1
MEP1B,1
ESRP2,1
FAIM2,1
TSTD1,1
RNF125,1
SARAF,1
KCNJ4,1
DNAJA2,1
PADI3,1
LOC101929959///BMS1P20,1
LRRC41,1
MTMR3,1
GPRC6A,1
GPR87,1
LRRTM4,1
PITPNM3,1
STXBP5L,1
PAX2,1
GBGT1,1
MRGPRF,1
LOC101928625///MED21,1
CBLN1,1
CATSPERG,1
MYSM1,1
C18orf25,1
PRKACB,1
BSN,1
OSBP,1
SAMD4A,1
BRSK1,1
LOC283861,1
ITIH4,1
SAFB,1
LINC00998,1
ZBED9,1
BCL7B,1
TYW3,1
BOP1,1
SSTR3,1
FAM206A,1
STAC3,1
LINC00643,1
PACSIN2,1
STAG3,1
SH2D5,1
PACRGL,1
ARNT,1
TRPM3,1
RNF175,1
NUBPL,1
DMRTC1B///DMRTC1,1
SPATC1L,1
SPATA32,1
CDKN2AIPNL,1
CHPF2,1
EMC4,1
SLITRK3,1
NAA20,1
RSBN1L,1
DBT,1
CLASRP,1
KIAA1549L,1
MSANTD3-TMEFF1///TMEFF1,1
MRI1,1
MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D,1
MTG1,1
CELF3,1
PPP1R14A,1
CELA3B,1
LYRM4,1
SIN3B,1
CCDC84,1
LOC100506563,1
TMEM254,1
NFATC4,1
FUZ,1
NME4,1
CCDC43,1
NTRK1,1
CCDC39,1
CRNDE,1
C2orf44,1
ATXN2L,1
ACOXL,1
SCML2,1
MAP7,1
GRIN2A,1
C19orf67,1
DANCR,1
C20orf141,1
PRPF18,1
NPIPA1,1
CUEDC1,1
ATP6V0D1,1
CREG2,1
RBM34,1
TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3C///TBC1D3F,1
TBC1D17,1
R3HDM1,1
MIR1306///DGCR8,1
ZW10,1
DENR,1
ZNF830,1
TMEM155,1
ZBED4,1
C9orf116,1
KIAA1324L,1
ZNF628,1
SNORD14D///SNORD14C///HSPA8,1
KIAA1644,1
LMO4,1
MYZAP///GCOM1///POLR2M,1
ESD,1
NICN1,1
LMLN,1
GNG3,1
TCAIM,1
LRRC7,1
ARX,1
NUDT22,1
PPP3CB,1
NPM3,1
PCNT,1
CPT1C,1
SEC61A2,1
PDE7B,1
PITX2,1
PLEKHA8,1
ARHGEF4,1
DLC1,1
FBXO38,1
MNDA,1
POU3F3,1
PPM1J,1
AMPD2,1
AMFR,1
CRMP1,1
EXOC5,1
AIFM3,1
LOC100130872///SPON2,1
RFC3,1
OXNAD1,1
UNC5D,1
DPP10-AS1,1
LOC643923///ELMOD1,1
FAM171A2,1
SCAMP4,1
ZNF618,1
LOC101930075///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1,1
FNDC1,1
EPYC,1
KLHL30,1
DUS1L,1
LINGO2,1
EPS8L1,1
SCNN1B,1
SEZ6L,1
PDP1,1
ENOX1,1
SEMA4G,1
EML2,1
NR1D1///THRA,1
GON7,1
LOC100996792///MAP2K3,1
DNAJC11,1
GTF3A,1
RALGPS2,1
SERPINA4,1
EFNB1,1
EFCAB1,1
CCNA1,1
MIR6125///USP15,1
SERPINB5,1
OXCT1,1
NDUFA3,1
FAM162B,1
GULP1,1
GABRB3,1
MDH1,1
SMIM10L2A,1
THSD7A,1
IGSF3,1
HAPLN1,1
IRX1,1
GJC3,1
EGR2,1
IRX2,1
GLRX5,1
GLB1L,1
FOXH1,1
MORN1,1
POM121C///POM121,1
NLK,1
MN1,1
CPSF6,1
BVES-AS1,1
KCNG2,1
FBXL19,1
C1QTNF4,1
RSPH6A,1
TRAPPC11,1
FANK1,1
YIPF5,1
FAM219A,1
SERPINC1,1
HIST2H2AA4///HIST2H2AA3,1
TAB3,1
LRRC47,1
RFESD,1
GEN1,1
KCNJ15,1
CRX,1
ASAH2B,1
INO80B-WBP1///INO80B,1
SLC22A8,1
SHISA9,1
TCEB1,1
LRRC14B,1
HPCAL1,1
SLC27A5,1
RDH13,1
FSD1L,1
LYRM7,1
SLC34A3,1
LRRC4B,1
SLC44A4,1
CLDN22,1
C6orf106,1
RAB24,1
LINC01560,1
FAM57B,1
LYSMD4,1
NFIA,1
MEIG1,1
C12orf80,1
PARVG,1
RAC1,1
CLASP2,1
RNF121,1
DCAF11,1
BDNF,1
FLNC,1
SHBG,1
LARP1B,1
KDELR1,1
OPTN,1
HIST1H2BE,1
C12orf56,1
SLC22A2,1
C4orf33,1
LHX5,1
ZFYVE26,1
CYP2C8,1
NCBP1,1
CWH43,1
MPV17L,1
FHL2,1
LAMP5,1
CTSG,1
ZNF385D,1
LINC00909,1
PLPPR5,1
CSMD2,1
C7orf31,1
SLC22A9,1
MFSD6,1
ZNF335,1
TMEM251,1
OXSM,1
UNC5C,1
ABCC9,1
TIAL1,1
DOK7,1
STYK1,1
ROBO2,1
NKRF,1
GREB1,1
RAPGEF1,1
PTCD3,1
SPATS2,1
SUSD4,1
RAVER2,1
LOC101060521///POLR3E,1
SCML1,1
CHAC2,1
TRIM45,1
WBP1,1
TRPC3,1
RGPD6///RGPD8///RGPD3///RGPD4///RGPD5,1
STARD3,1
POU6F1,1
GTPBP6,1
TRPM4,1
AHCYL2,1
CELF1,1
TSGA13,1
PHF14,1
TAOK3,1
SLC38A7,1
TMEM132D,1
DIP2C,1
COLGALT1,1
TNNI3K,1
ADAM15,1
TPO,1
CNTF,1
TMEM161A,1
TPSB2,1
RBM8A,1
UBAP2,1
CACNB4,1
TMEM143,1
UBOX5,1
PDE4A,1
NDUFS4,1
TPSAB1,1
PLPPR4,1
HACD1,1
UGT2B15,1
TRAF2,1
TCF15,1
GNAL,1
NSUN5P1,1
TBC1D9B,1
HTR2A,1
AKIP1,1
TMX2-CTNND1///CTNND1,1
SMIM4,1
SAMD4B,1
CEBPZOS,1
KCNV1,1
CCL21,1
OSBPL3,1
SDHA,1
RAB15,1
ZBTB9,1
NDUFAF7,1
OR4D1,1
RAPH1,1
ALG2,1
APBA3,1
ACADSB,1
DNAJC19,1
BCHE,1
IPO11-LRRC70///IPO11,1
CCDC107,1
LRRC73,1
ZFY///ZFX,1
CD3EAP,1
KCNMB4,1
PRR14,1
ABHD5,1
RPGRIP1,1
LINC00403,1
RNF25,1
ZNF428,1
RIMBP2,1
ANKH,1
C19orf12,1
MANEAL,1
GPR26,1
STX6,1
ADAMTS16,1
EPHA6,1
FBXW7,1
LMOD3,1
EMC6,1
BRMS1L,1
UXT,1
CDK13,1
STAU2,1
OR7E37P,1
CEP76,1
CEP19,1
SNHG16///SNORD1C///SNORD1A,1
LPP,1
LOC102724112///PYM1,1
VARS2,1
ZBTB12,1
ZFHX2,1
WDR82,1
RASGRF2,1
XYLT2,1
VIP,1
SERF2,1
HS6ST3,1
SECISBP2,1
ZNF667,1
ZSCAN20,1
LRSAM1,1
MINOS1,1
TMEM238,1
ADCYAP1,1
SLC25A15,1
WAS,1
SCN3B,1
SLC25A14,1
CD300LG,1
DNAJC27,1
EML1,1
FOXP1,1
TEPP,1
TIMM23,1
BORCS7,1
NECAP1,1
PRRC2A,1
MEF2C,1
IQCJ-SCHIP1,1
DLG2,1
VPS37C,1
DIMT1,1
GLT1D1,1
POLR3K,1
SEPN1,1
PARD3,1
TLX2,1
SGCA,1
ENTPD3,1
DAPK3,1
CYB5A,1
MED13,1
SAPCD2,1
EFNB3,1
MLXIP,1
WDR48,1
ZNF131,1
RNF167,1
RGMA,1
ZNF204P,1
RGS6,1
CARNS1,1
COA6,1
RIIAD1,1
RNF180,1
LOC100130452,1
TCF3,1
TCEA2,1
ROS1,1
ZBTB39,1
SATB1,1
RP1,1
GLMN,1
RIDA,1
DLG3,1
CDC37L1,1
C12orf4,1
ANKRD40,1
YBX1,1
TCP11,1
DOK6,1
CC2D1A,1
SLF1,1
SLC25A34,1
USP32,1
SCG2,1
SPATA5L1,1
CCDC186,1
GRIK1,1
MTF2,1
SLC16A14,1
SNN,1
LAMTOR1,1
TRAPPC13,1
TRIM72,1
TRIT1,1
SYNPR,1
AS3MT,1
NPEPL1,1
TANGO2,1
TRMT44,1
CDON,1
LOC101927974,1
TONSL,1
TMEM132A,1
LINC01607,1
PP7080,1
PMF1-BGLAP///PMF1///BGLAP,1
FAM171A1,1
COG8///PDF,1
GABRR2,1
TMEM87B,1
PTPRR,1
TMEM206,1
CPZ,1
WNK1,1
IMPG1,1
TMEM55B,1
ERI3,1
TMEM183B///TMEM183A,1
NATD1,1
TEX37,1
ZNF554,1
TPM2,1
MFSD12,1
TMEM247,1
SEMA4F,1
DTNA,1
RANBP2,1
SLC43A1,1
ARHGEF7,1
RASSF4,1
TP53TG1,1
NUP62,1
RGS7,1
SMIM19,1
TTC9,1
RNF144A-AS1,1
CCDC167,1
PSTK,1
TMEM110-MUSTN1///MUSTN1///TMEM110,1
SERPINI1,1
CSNK1G3,1
PARK2,1
PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9,1
ZCRB1,1
C19orf52,1
COX5B,1
CRYBB1,1
PLIN5,1
NXPH1,1
CABP1,1
SYNJ2BP-COX16///SYNJ2BP,1
TRAK1,1
DGKZ,1
TYMS,1
EXOSC6,1
KPNA4,1
KLHDC7A,1
OR51B2,1
RND2,1
KCNE2,1
SLC16A1,1
LOC100505984///ITGB6,1
PLK2,1
MLLT10,1
PNMA5,1
ARID1A,1
ERGIC2,1
MTMR7,1
RSPH9,1
KLHL24,1
GMNC,1
KCNB1,1
CRH,1
BRD2,1
CNTNAP5,1
SYT16,1
PORCN,1
HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG,1
DHTKD1,1
MAP1LC3B,1
CLPTM1,1
MAP2K5,1
FAT2,1
UBBP2,1
EID2B,1
PDIA2,1
GABRB1,1
DRD1,1
YWHAE,1
COPS9,1
NPHS1,1
GATAD2A,1
LOC101927144///ACYP2,1
TMEM216,1
ATL3,1
MED31,1
CCDC62,1
RAD1,1
DPY19L2P2,1
PFKFB4,1
TMEM198,1
CIAO1,1
IPO5,1
FH,1
PLCG2,1
TMEM68,1
PCBD1,1
STAT4,1
BFSP2-AS1,1
MIP,1
YAF2,1
ITGA11,1
NUS1///NUS1P3,1
NR0B2,1
PNKP,1
MGME1,1
ZBTB47,1
FAM181B,1
CECR6,1
FAM131A,1
OLMALINC///PP7080,1
MORN4,1
ANAPC15,1
SETBP1,1
PPP4C,1
NUP214,1
ZNF576,1
HYI,1
LNPK,1
SLAIN2,1
MLXIPL,1
MMP16,1
DNAJB5,1
INHBE,1
CNTNAP1,1
LOC101928718///FAM212B,1
RNFT2,1
ERBB2,1
PFN2,1
DRD3,1
LAYN,1
PDPK1,1
BTBD10,1
BZW2,1
MCU,1
GPN2,1
DDAH2,1
ICMT,1
RPS6KC1,1
LOC101927079///LOC727924,1
ATG9A,1
IFT172,1
PAK3,1
LOC729887,1
RUFY2,1
POLL,1
CHD3,1
PAX3,1
DHRS11,1
GRM2,1
KIRREL3-AS2,1
MTR,1
SMKR1,1
DZIP1L,1
CALM3///CALM2///CALM1,1
RCOR2,1
MPP3,1
LOC101928195///LOC100996643///MTHFD1L,1
KDM2A,1
LOC105374895,1
MYT1,1
AKT1S1,1
BHLHE41,1
LOC100499489,1
RNF103-CHMP3///CHMP3,1
KCNH6,1
LAS1L,1
PDCL3,1
SEMA5B,1
RHNO1,1
YWHAQ,1
AQP11,1
PRRG2,1
ZNF195,1
DHRS7C,1
PPP1R2,1
NGEF,1
UGT1A1,1
LOC401433///NUB1,1
RAB7B,1
FAM45A///FAM45BP,1
C17orf97,1
REG1A,1
ETNPPL,1
PARP3,1
YWHAB,1
CCSER2,1
ATXN10,1
ZNF652,1
MPV17,1
WTH3DI///RAB6C///RAB6A,1
SERAC1,1
NHSL2,1
MTSS1L,1
FHIT,1
CARD19,1
FRRS1L,1
SMAP2,1
FOPNL,1
HCFC1R1,1
PAX4,1
GOT1L1,1
PPP2R2C,1
RNF2,1
PCGF1,1
CMTM8,1
LOC101928335,1
GP1BB,1
CALB2,1
HS3ST5,1
HBP1,0
PTGER3,0
ZNF692,0
XIRP1,0
WDR89,0
RTN4RL1,0
FBXL18,0
FOXA1,0
USP22,0
FBXO31,0
SLC7A11,0
VMAC,0
TEAD1,0
PHF13,0
STX4,0
TDRP,0
DST,0
TFAP4,0
FOXF1,0
KCNJ9,0
LGALS12,0
MSL1,0
FBXL5,0
NDUFA5,0
GPR88,0
AATF,0
GDF2,0
RRAGB,0
CSF1,0
RPL18,0
ATPAF1,0
FXYD7,0
TMEM40,0
STRADA,0
CA3,0
FANCI,0
SUV39H1,0
GNG11,0
GNL2,0
GGT5,0
SLC5A10,0
ZNF653,0
RPUSD3,0
LOC101927446///GTPBP10,0
ACOT4,0
RBM15,0
C1QTNF1,0
CPT1B,0
ENKUR,0
SPEN,0
CRYZ,0
MB21D2,0
GTF3C6,0
SYT7,0
WFS1,0
AADAT,0
PLA2G4C,0
STK16,0
SSBP2,0
PTPRN2,0
MARCKSL1,0
EXOC6B,0
ZNF705A,0
DLX5,0
FKBP10,0
EMC9,0
DHX57,0
DENND4B,0
DAP,0
F10,0
FERMT2,0
FDFT1,0
TTC30A,0
ABHD4,0
XPNPEP2,0
CHRNA1,0
RMND5B,0
EBLN3P,0
ATP1B2,0
CYP4F12,0
TOMM22,0
MMP15,0
CTHRC1,0
C2orf82,0
ACER3,0
FAM118A,0
EVI5,0
FLI1,0
OTUB2,0
EPT1,0
DYX1C1-CCPG1///CCPG1,0
EP400,0
GRID2,0
S100A11,0
COPS7B,0
UNC13A,0
C15orf65,0
SMIM3,0
GPD2,0
TMEM14A,0
TIPARP,0
F12,0
SNAI2,0
PNMT,0
STAM,0
SCAMP2,0
COL23A1,0
COL20A1,0
TPCN1,0
ESAM,0
CEP70,0
ATP11C,0
EVA1A,0
CTTNBP2NL,0
SLC35B2,0
NQO1,0
FAM73A,0
CLEC4D,0
FAM35A,0
RGS9BP,0
BTBD11,0
CCNF,0
EMCN,0
PARP6,0
CCNE1,0
MAFG,0
FBP1,0
C18orf8,0
FCHSD1,0
YWHAH,0
FEM1C,0
HHATL,0
FEZ1,0
SNX30,0
FAM220A,0
FAM57A,0
C20orf194,0
TNFSF8,0
CHADL,0
NRIP3,0
CYP17A1,0
ZNF826P,0
CST9L,0
CRLF1,0
TAF15,0
EPS8L2,0
DNAJB1,0
CLEC4E,0
CHAD,0
ELF4,0
SPIRE1,0
ATP5H,0
CTSE,0
CTNNBL1,0
VPS13A,0
EDARADD,0
FAM160A2,0
FAM189B,0
SPHKAP,0
MKLN1,0
PRMT6,0
PPP6C,0
DLK2,0
DNASE1L2,0
SREBF1,0
SOS2,0
C5,0
SRGAP2,0
C16orf74,0
SHROOM3,0
NFKB1,0
TNFRSF13B,0
HERPUD1,0
TM2D3,0
USP20,0
VSNL1,0
SLC2A3,0
FILIP1L,0
ADIPOQ,0
CSNK1D,0
TMEM134,0
GADD45B,0
ZMIZ1,0
MORF4L1,0
AOC3,0
ZNF423,0
AP1B1,0
SLC30A9,0
TMEM110-MUSTN1,0
MSMO1,0
MARCH3,0
LHFP,0
MXRA7,0
LMBR1L,0
VTA1,0
THPO,0
VAC14,0
CNTD1,0
DAAM2,0
ACACB,0
FUT6,0
COG6,0
GDPD1,0
ANLN,0
DNAJC30,0
TRIM14,0
KDM4A,0
KDSR,0
DOCK3,0
TSPAN31,0
U2AF2,0
BAD,0
KHK,0
NDUFA6,0
CEP170P1///CEP170,0
PTX3,0
FREM1,0
ARL6IP4,0
FRK,0
FRMD8,0
EMP1,0
LACTB2,0
KREMEN1,0
KLF10,0
GHRL,0
GZMH,0
WIZ,0
PLXNB1,0
KLHL28,0
ANKS1A,0
KRT8,0
CNR2,0
MPLKIP,0
NQO2,0
ARPC1B,0
GFPT1,0
LINC00202-2,0
ACY3,0
FAM120C,0
ABCA5,0
ATG4B,0
MRVI1,0
DCBLD1,0
GDPD5,0
BTG3,0
MBTPS2,0
ATF5,0
FXYD6,0
SLITRK6,0
SMIM8,0
PCLO,0
ZNF277,0
C6,0
SMAD5,0
GUCY1B3,0
UTS2R,0
IWS1,0
LOC728392,0
BCAM,0
SLC16A4,0
BTBD9,0
BCDIN3D,0
SMIM5,0
EPHA7,0
METTL2A,0
SLC6A17,0
SOWAHC,0
BATF,0
VPS28,0
LRRC57,0
MAFB,0
KDELC1,0
STRIP1,0
LURAP1L,0
TAF1,0
ADAMTSL2,0
ADAMTS9,0
DLX2,0
MLIP,0
PLXDC1,0
EAF1,0
C1orf50,0
BIN3,0
SEC14L2,0
GSTA1,0
BAHCC1,0
BCLAF1,0
EIF1AD,0
CPOX,0
TLCD2,0
ATG5,0
BAMBI,0
B3GNT5,0
MAPK3,0
GPR89B,0
B4GALNT4,0
YLPM1,0
BCOR,0
CYP2C9,0
TSHR,0
ACP1,0
FPR2,0
TAC3,0
TGFBI,0
RELN,0
PDE11A,0
HIBCH,0
CAT,0
AKT1,0
NOD1,0
AKTIP,0
AGPAT3,0
DDO,0
TMEM256,0
CLCN7,0
BACH1,0
CRYM,0
HEATR6,0
PLD3,0
ATG2A,0
N4BP2L1,0
TMEM165,0
RBM28,0
B3GALT6,0
TOX2,0
AXL,0
APOBEC2,0
LINC00665,0
GABRG2,0
LIPE,0
FGFBP3,0
UPP2,0
RPH3A,0
COQ7,0
VKORC1L1,0
DNAJC5,0
BRPF1,0
BMP5,0
VCAN,0
TTC3P1///TTC3,0
PREPL,0
FCER2,0
CMTM5,0
INPPL1,0
CASC4,0
HADHB,0
HAGH,0
ADPRHL2,0
FCF1,0
MRPS23,0
KLHDC8B,0
USP39,0
CPN1,0
BRCA1,0
FDPS,0
HDAC3,0
HDAC7,0
NBEA,0
AGMO,0
ATP6V0E1,0
AGRN,0
MED14,0
UBE2E1,0
ATP13A3,0
GCH1,0
GAD2,0
RNASEH2B,0
PHLPP1,0
FRMPD4,0
CD1D,0
CDC42,0
APOBEC3B,0
APOBR,0
IGFBP3,0
APOC2,0
MARVELD2,0
IL1R1,0
FMNL3,0
CORO2B,0
SLC6A4,0
TMC8,0
TOM1L1,0
TWF1,0
CDC27,0
IPMK,0
ITIH1,0
TMEM70,0
JKAMP,0
KAT5,0
ARAP3,0
PLEKHA3,0
ANKRD16,0
SFI1,0
IQSEC2,0
ZNRD1,0
CRYZL1,0
CD302,0
APBB2,0
AASDHPPT,0
MAP3K1,0
ATG16L2,0
TRIM37,0
DPM1,0
ANG,0
SDR16C5,0
RCHY1,0
TMPO,0
ARPC5L,0
ANKZF1,0
RFX4,0
PHACTR4,0
ARSA,0
PPEF1,0
ADORA3,0
SLC30A3,0
ARID5A,0
RTN3,0
CCDC92,0
HNF4A,0
TRIM63,0
ATP2B2,0
SHANK3,0
BMP6,0
CNTN1,0
PABPC1L,0
ANKFY1,0
NONO,0
REG3A,0
CAPN8,0
AFMID,0
DYX1C1,0
AKAP1,0
UGT2B10,0
BCAP29,0
CHD9,0
IL17RC,0
DHRS13,0
VPS13C,0
PDLIM5,0
PTCH1,0
CELF5,0
PRDX6,0
KEL,0
MEX3C,0
RANBP9,0
ELAVL3,0
SELO,0
FLJ37453,0
BAAT,0
ERRFI1,0
CASC7///AGO2,0
PRPF38B,0
TIPIN,0
BRPF3,0
BARHL2,0
LRFN5,0
DCLK1,0
BBS10,0
RTF1,0
ZNF814,0
CDC42BPB,0
MAP4K2,0
BAZ2B,0
TBATA,0
PLCB1,0
TPBG,0
FRMD5,0
GYS2,0
B4GALT1,0
MOCOS,0
MGEA5,0
GPX8,0
ARMC5,0
ARSK,0
SLC9B2,0
KY,0
TNFAIP6,0
WWTR1,0
SPRYD3,0
NCKAP1,0
LSM5,0
NFAT5,0
TTC14,0
MDP1,0
LOC285147,0
DMRT3,0
CBLN2,0
PCBP1-AS1,0
WDR78,0
BUB3,0
ZNF540,0
C14orf1,0
PREX1,0
DHX8,0
WTIP,0
CLDN20,0
ITGBL1,0
PPIP5K1,0
ISCU,0
CABLES1,0
XCL1,0
TWSG1,0
IMPDH1,0
ATP8A2,0
PTX4,0
IL6,0
ADARB1,0
LRRN4CL,0
POLR2L,0
CAMTA2,0
PVALB,0
FOXC2,0
DES,0
CA14,0
XPR1,0
LOC102724560,0
SLC30A4,0
OGFOD2,0
EDRF1,0
CCDC120,0
FAM188A,0
GCSH,0
E2F3,0
FOXG1,0
NOL7,0
LRRN1,0
ATP10A,0
FKBP8,0
FAM69A,0
MFAP3L,0
CDC123,0
COA4,0
C1orf216,0
BDH2,0
LAMA4,0
L3MBTL3,0
LOXL2,0
ZDHHC23,0
PSENEN,0
L1CAM,0
CHORDC1,0
RAB11A,0
PSME1,0
BMPR1A,0
CDYL,0
TUBD1,0
PLOD3,0
ZNF107,0
PGK1,0
GPX6,0
WSB2,0
DIEXF,0
NMNAT2,0
RASGEF1C,0
KCNJ1,0
GIPR,0
GMPR,0
TRMT13,0
INO80C,0
SDSL,0
C11orf70,0
PAPLN,0
PNKD,0
CDH4,0
TADA1,0
MPP7,0
NINJ2,0
AHCY,0
STARD10,0
SENP1,0
NOTCH3,0
MRPL11,0
C16orf62,0
BMP7,0
AJUBA,0
AK4,0
LOC101929087///SUMO2///SUMO3,0
AKR1C4,0
JAK3,0
DOC2B,0
RSU1,0
NR1D2,0
C1RL,0
NR1D1,0
ZNF518B,0
ZC3H15,0
INO80D,0
PTPRCAP,0
GRHL3,0
SPA17,0
ACTR1A,0
ABCC4,0
QPCT,0
ACAD11,0
PHGDH,0
MBD3,0
CTNS,0
ACOT2,0
PI4K2B,0
FAM122A,0
SLC18B1,0
PCDH18,0
AP5M1,0
ADAMTS1,0
AGO3,0
ADRA2B,0
PCED1A,0
RAB13,0
ATP6V0B,0
MAP6D1,0
SOX15,0
NEFL,0
TTC3,0
AGMAT,0
DNMT3B,0
ALDH8A1,0
TINAG,0
TRIM58,0
CLEC10A,0
PRMT8,0
MYH4,0
APCDD1,0
NNT-AS1,0
PHYH,0
NBAS,0
ARL8A,0
GNB1L,0
DPYSL2,0
FZD2,0
C14orf119,0
MAPK13,0
CFI,0
C11orf53,0
ALG14,0
C6orf118,0
KLHL40,0
WDR55,0
ARG1,0
TSSC1,0
WDR46,0
C16orf59,0
CITED4,0
ARHGEF18,0
GRB14,0
AGAP6,0
CCAR2,0
LRP10,0
HS2ST1,0
NUP210,0
FOXO3,0
CDCA4,0
UHRF1BP1,0
